id	abstract	label
30315793	<TITLE>Surgical Outcomes in Behcet's Disease Patients With Severe Aortic Regurgitation.</TITLE>An optimal treatment for aortic regurgitation in Behcet's disease has not been established. We investigated the effect of operative technique, prosthetic material, and immunomodulation therapy on surgical outcomes.|In this study, 23 patients with Behcet's disease surgically treated for aortic regurgitation were assessed. Significant postoperative events were defined as death, aortic valve or graft-related problem(s), infective endocarditis, disabling stroke, and aortic valve or root reoperation. Surgical procedures were classified as isolated aortic valve replacement, bioprosthetic root replacement, and mechanical root replacement. Allograft root replacements were included in the bioprosthetic root replacement group.|A total of 40 operations, including 39 aortic valve or root surgeries and 1 orthotopic heart transplantation, were performed on patients confirmed with Behcet's disease. However, the study only reviewed 35 of the 40 cases (4 cases with inadequately documented medical records and 1 heart transplantation case were excluded). Significant adverse events occurred in 8 of 11 (73%) isolated aortic valve replacement, 9 of 12 (75%) bioprosthetic root replacement (5 xenografts and 7 allografts), and 4 of 12 (33%) mechanical root replacement cases. Multivariate analysis revealed that the 1-month postdischarge C-reactive protein level and operative age were independent predictive factors for postoperative event-free survival. Mechanical root replacement was identified as the most significant predictive factor leading to positive outcomes (hazard ratio, 0.147; 95% confidence interval, 0.028 to 0.766; p = 0.023).|The findings suggest that mechanical root replacement combined with a low postoperative C-reactive protein level maintained through adjunctive immunomodulation therapy may lead to optimal surgical outcomes in Behcet's disease associated with severe aortic regurgitation.	No specific gene was perturbed in vivo
30326796	<TITLE>Dietary carotenoids and cognitive function among US adults, NHANES 2011-2014.</TITLE>Objectives: Dietary carotenoids may limit neuronal damage from free radicals, potentially serving as a modifiable risk factor for cognitive decline. We examined intake of lutein and zeaxanthin (L and Z) in relation to cognitive performance among 2011-2014 National Health and Nutrition Examination Survey participants aged ≥60 years. Methods: L and Z intake from foods and supplements was estimated from two non-consecutive 24-hour diet recalls. Outcomes included the CERAD Word Learning sub-test score, Animal Fluency test score, and Digit Symbol Substitution test score. Regression models were adjusted for survey design variables, year, sex, age, race/ethnicity, body mass index, family income, education, alcohol, and smoking. Results: Among the 2796 participants, higher dietary intake of L and Z was associated with higher score on each test. For example, the highest quartile of L and Z intake was associated with a 2.52 point increase (SE=0.86 points, P=0.01) on the digit symbol score test, compared with the lowest quartile. There were differences by race/ethnicity, with positive associations generally stronger for Black compared to white participants. Discussion: Further research from longitudinal studies is needed, but increasing L and Z intake may help to prevent or slow cognitive decline.	No specific gene was perturbed in vivo
30422309	<TITLE>Colonization of preterm gnotobiotic piglets with probiotic Lactobacillus rhamnosus GG and its interference with Salmonella Typhimurium.</TITLE>A balanced microbiota of the gastrointestinal tract (GIT) is a prerequisite for a healthy host. The GIT microbiota in preterm infants is determined by the method of delivery and nutrition. Probiotics can improve the GIT microbiota balance and suitable animal models are required to verify their harmlessness. Preterm gnotobiotic piglets were colonized with Lactobacillus rhamnosus GG (LGG) to evaluate its safety and possible protective action against infection with an enteric pathogen, Salmonella Typhimurium (ST). Clinical signs (anorexia, somnolence, fever and diarrhea), bacterial interference and translocation, intestinal histopathology, transcriptions of claudin-1, occludin and interferon (IFN)-γ, intestinal and systemic protein levels of interleukin (IL)-8, IL-12/23 p40 and IFN-γ were compared among (i) germ-free, (ii) LGG-colonized, (iii) ST-infected and (iv) LGG-colonized and subsequently ST-infected piglets for 24 h. Both LGG and ST-colonized the GIT; LGG translocated in some cases into mesenteric lymph nodes and the spleen but did not cause bacteremia and clinical changes. ST caused clinical signs of gastroenteritis, translocated into mesenteric lymph nodes, the spleen, liver and blood, increased claudin-1 and IFN-γ transcriptions, but decreased occludin transcription and increased local and systemic levels of IL-8 and IL-12/23 p40. Previous colonization with LGG reduced ST colonization in the jejunum and translocation into the liver, spleen and blood. It partially ameliorated histopathological changes in the intestine, reduced IL-8 levels in the jejunum and plasma and IL-12/23 p40 in the jejunum. The preterm gnotobiotic piglet model of the vulnerable preterm immunocompromised infant is useful to verify the safety of probiotics and evaluate their protective effect.	No specific gene was perturbed in vivo
30429052	<TITLE>P2X7 receptor-mediated leukocyte recruitment and Porphyromonas gingivalis clearance requires IL-1β production and autocrine IL-1 receptor activation.</TITLE>The Gram-negative bacterium Porphyromonas gingivalis is strongly associated with periodontitis. We previously demonstrated that P2X7 receptor activation by extracellular ATP (eATP) triggers elimination of intracellular pathogens, such as Leishmania amazonensis, Toxoplasma gondii and Chlamydia trachomatis. We also showed that eATP-induced IL-1β secretion via the P2X7 receptor is impaired by P. gingivalis fimbriae. Furthermore, enhanced P2X7 receptor expression was detected in the maxilla of P. gingivalis-orally infected mice as well as in human periodontitis patients. Here, we examined the effect of P2X7-, caspase-1/11- and IL-1 receptor-mediated responses during P. gingivalis infection. P2X7 receptor played a large role in controlling P. gingivalis infection and P. gingivalis-induced recruitment of inflammatory cells, especially neutrophils. In addition, IL-1β secretion was detected at different time points only when P2X7 receptor was expressed and in the presence of eATP treatment ex vivo. Activation of P2X7 receptor and IL-1 receptor by eATP and IL-1β, respectively, promoted P. gingivalis elimination in macrophages. Interestingly, eATP-induced P. gingivalis killing was inhibited by the IL-1 receptor antagonist (IL-1RA), consistent with autocrine activation of the IL-1 receptor for P. gingivalis elimination. In vivo, caspase-1/11 and IL-1 receptor were also required for bacterial clearance, leukocyte recruitment and IL-1β production after P. gingivalis infection. Our data demonstrate that the P2X7-IL-1 receptor axis activation is required for effective innate immune responses against P. gingivalis infection.	No specific gene was perturbed in vivo
30457472	<TITLE>Antiobesity Effect of Fermented Chokeberry Extract in High-Fat Diet-Induced Obese Mice.</TITLE>Black-fruited chokeberries (Aronia melanocarpa), growing mainly in the Central and Eastern European countries, have health benefits due to the high concentrations of polyphenolic compounds. However, a strong bitter taste of chokeberries limits its usage as functional food. We hypothesized that the fermented A. melanocarpa with a reduced bitter taste would improve insulin sensitivity and/or ameliorate weight gain induced by high-fat diet (HFD) in male C57BL/6J mice. The mice were administered with HFD together with the 100 mg/kg of natural A. melanocarpa (T1) or the fermented A. melanocarpa (T2) for 8 weeks. The treatment with T2 (100 mg/kg body weight, p.o.) markedly attenuated the weight gain and the increase in serum triglyceride level induced by HFD. The T2-treated group had better glucose tolerance and higher insulin sensitivity as measured by oral glucose tolerance test and intraperitoneal insulin tolerance test in comparison to the T1-treated group. Phytochemical analysis revealed that the main constituents of T2 were cyanidin-3-xyloside and 1-(3',4'-dihydroxycinnamoyl)cyclopenta-2,3-diol, and the content of cyanidin glycosides (3-glucoside, 3-xyloside) was significantly reduced during the fermentation process. From the above results, we postulated that antiobesity effect of black chokeberry was not closely correlated with the cyanidin content. Fermented chokeberry might be a viable dietary supplement rich in bioactive compounds useful in preventing obesity.	No specific gene was perturbed in vivo
30461581	<TITLE>Emergency Department and Primary Care Use in Massachusetts 5 Years After Health Reform.</TITLE>Conceptually, access to primary care (through insurance) should reduce emergency department (ED) visits for primary care sensitive (PCS) conditions. We sought to identify characteristics of insured Massachusetts residents associated with PCS ED use, and compare such use for public versus private insurees.|People under age 65 in the Massachusetts All-Payer Claims Data, 2011-2012.|Retrospective, observational analysis of PCS ED use with nonurgent, urgent/primary care treatable, and urgent/potentially avoidable visits being considered PCS. We predicted utilization in 2012 using multivariable regression models and data available in 2011 administrative records.|Among 2,269,475 nonelderly Massachusetts residents, 40% had public insurance. Among public insurees, PCS ED use was higher than for private (mean, 36.5 vs. 9.0 per 100 persons; adjusted risk ratio, 2.53; 95% confidence limits, 2.49-2.56), while having any primary care visit was less common (70% vs. 83%), as was having any visit to one's own (attributed) primary care provider (38% vs. 44%).|Public insurance was associated with less access to primary care and more PCS ED use; statewide labor shortages and low reimbursement rates from public insurance may have provided inadequate access to care that might otherwise have helped reduce PCS ED use.	No specific gene was perturbed in vivo
30547624	<TITLE>First Direct Measurements of Superheavy-Element Mass Numbers.</TITLE>An experiment was performed at Lawrence Berkeley National Laboratory's 88-in. Cyclotron to determine the mass number of a superheavy element. The measurement resulted in the observation of two α-decay chains, produced via the ^{243}Am(^{48}Ca,xn)^{291-x}Mc reaction, that were separated by mass-to-charge ratio (A/q) and identified by the combined BGS+FIONA apparatus. One event occurred at A/q=284 and was assigned to ^{284}Nh (Z=113), the α-decay daughter of ^{288}Mc (Z=115), while the second occurred at A/q=288 and was assigned to ^{288}Mc. This experiment represents the first direct measurements of the mass numbers of superheavy elements, confirming previous (indirect) mass-number assignments.	No specific gene was perturbed in vivo
30554159	<TITLE>Rates and characteristics of postcolonoscopy colorectal cancer in the Swedish IBD population: what are the differences from a non-IBD population?</TITLE>The rate of postcolonoscopy colorectal cancer (PCCRC) is considered a key quality indicator of colonoscopy; little is known about PCCRC in IBD.|A population-based cohort study of colonoscopies in Sweden from 2001 to 2010 was conducted. Individuals with a colorectal cancer (CRC) detected within 36 months after a colonoscopy were identified and stratified on UC, Crohn's disease (CD) or non-IBD. The CRCs were classified as detected CRCs (dCRC) (0-6 months) or as PCCRCs (6-36 months). PCCRC rates were calculated by the number of false negative/(the number of true positive+the number of false negative) colonoscopies. Poisson regression analysis was employed to examine the association between PCCRC and IBD (CD and UC) diagnosis, age, gender, location, time period and comorbidities.|We identified 348 232 colonoscopies in 270 918 individuals. Of these, 27 123 were performed on 14 597 individuals with CD, and 51 572 were performed on 26 513 individuals with UC. There were 13 317 CRCs in the non-IBD group, 133 in the CD group and 281 in the UC group. The PCCRC rate in the CD group was 28.3% and 41.0% in the UC group. The RR for a PCCRC was 3.82 (95% CI 2.94 to 4.96) in CD and 5.89 (95% CI 5.10 to 6.80) in UC, compared with non-IBD. The highest risk was observed among rectal cancer location in CD and in younger individuals with UC.|The high rates of PCCRC in young patients with UC and for rectal cancer location in CD might affect future performance of IBD surveillance.	No specific gene was perturbed in vivo
30591317	<TITLE>National production of certified reference fungal cultures.</TITLE>Reference fungal cultures (RFCs) are essential for the internal quality control of laboratories. The production of these cultures requires standardized procedures (IRAM 14950:2016 and ISO 17034:2016 standards) carried out by a recognized and accredited laboratory. The aim of this work was to produce RFC in paper disks of autochthonous strains, characterized by two, homogeneous and stable reference methods traceable at species level. RFC were produced using 14 regional species (7 yeasts and 7 filamentous fungi) from the fungal culture collection (DMic). Paper disks were impregnated with a culture suspension, dried and packed. Homogeneity, viability, identity and purity were verified. Short- and long-term stability at different temperatures and storage times were studied. Characterization of each strain allowed to confirm its identity and to ensure its traceability at international level. Produced batches were homogeneous and stable at -20±5°C for 30 months. This method of production was adequate to produce homogeneous and stable RFC with phenotypic and genotypic characteristics correctly defined and internationally traceable. Standardized procedures were developed for the production of certified RFC that could be transferred to other microorganisms. Providing RFC that represent regional strains allows laboratories to produce more reliable results with a favorable impact on medical diagnosis, the environment or the food industry.	No specific gene was perturbed in vivo
30599464	<TITLE>microRNA-27a and microRNA-146a SNP in cerebral malaria.</TITLE>During Plasmodium falciparum infection, microRNA expression alters in brain tissue of mice with cerebral malaria compared to noninfected controls. MicroRNA regulates gene expression post-transcriptionally to influence biological processes. Cerebral malaria pathology caused mainly by the immunological disorder. We hypothesize that single-nucleotide polymorphism in a microRNA influences microRNA biogenesis or target gene recognition and altering susceptibility to cerebral malaria.|We performed a literature search based on immunological mechanism and applied microRNA-related single-nucleotide polymorphisms database to examine candidate microRNA SNPs possibly responsible for cerebral malaria. MicroRNA-27a and microRNA-146a are supposed to involve in cerebral malaria pathology. To assess the relationship of microRNA SNP to cerebral malaria outcome, we performed TaqMan Genotyping Assays in 110 cerebral malaria and 207 uncomplicated malaria cases for three candidate microRNA SNPs (rs895819 of microRNA-27a, rs57095329 and rs2910164 of microRNA-146a).|Our study detected no significant difference in genotype and allele frequency of individual microRNA SNPs as well as in haplotypes of microRNA-146a between these two groups of malaria patients in Thailand. Hardy-Weinberg disequilibrium of rs57095329 in the cerebral malaria group showed a heterozygous excess which might be due to natural selection.|Our data supported that the candidate microRNA SNPs have no major role to develop cerebral malaria.	No specific gene was perturbed in vivo
30607146	<TITLE>Chemopreventive and biological activities of Helicteres isora L. fruit extracts.</TITLE>Helicteres isora L. (H. isora) has been used in traditional medicine in Asia. This study was aimed to determine biological activities of H. isora fruit extracts. Chemopreventive effect was examined by cell proliferation assay and differentiation-inducing effect. Anti-inflammatory activity of extracts was studied on the levels of nitric oxide (NO), tumor necrosis factor alpha (TNF-α), production of prostaglandin E2 (PGE-2), and cyclooxygenas-2 (COX-2). Cell proliferation assay revealed that H. isora extracts and its major compound, rosmarinic acid, showed no cytotoxicity in THP-1 and RCM-1 cells. Methylthio acetic acid from Cucumis melo var.conomon used as a positive control and 80% ethanol extracts demonstrated significant cell differentiation induction. Hexane extract of H. isora could lower the levels of TNF-α, PGE-2, and NO in THP-1 cells with 51.61 ± 0.79%, 69.68 ± 0.017%, and 69.93 ± 9.41% inhibition, respectively. The highest inhibitory effect on COX-2 was obtained from dichloromethane extract. Dexamethasone inhibited the secretion of TNF-α with 95.82 ± 0.50% while celecoxib showed the inhibitory effect on COX-2 and PGE-2 with 100% and 99.86%, respectively. The ethanol extract showed the best antioxidant activity by DPPH and FRAP assays at IC50 of 5.43 ± 1.01 μg/mL and 22.83 ± 0.13 mmol FeSO4/g sample, respectively, while the positive control, trolox, showed the antioxidant activity with IC50 and FRAP values at 4.08 ± 0.85 μg/mL and 10.84 ± 0.04 mmol FeSO4/g sample, respectively. Taken together, H. isora possess chemopreventive and antioxidant activity. Further studies on in vivo activities of this plant are suggested.	No specific gene was perturbed in vivo
30634904	<TITLE>Integration of proteomic and genomic approaches to dissect seed germination vigor in Brassica napus seeds differing in oil content.</TITLE>Rapeseed (Brassica napus, B. napus) is an important oil seed crop in the world. Previous studies showed that seed germination vigor might be correlated with seed oil content in B. napus, but the regulation mechanism for seed germination has not yet been explained clearly. Dissecting the regulation mechanism of seed germination and germination vigor is necessary.|Here, proteomic and genomic approaches were used to analyze the germination process in B. napus seeds with different oil content. The identification of 165 differentially expressed proteins (DEPs) in the germinating seeds of B. napus with high and low oil content was accomplished by two-dimensional fluorescence difference in gel electrophoresis (2D-DIGE). The comparative proteomic results revealed that seeds with high oil content had higher metabolic activity, especially for sulfur amino acid metabolism. Thirty-one unique genes were shown to be significantly changed during germination between the seeds with high and low oil content, and thirteen of these genes were located within the confidence interval of germination-related quantitative trait locus (QTLs), which might play an important role in regulating seed germination vigor.|The present results are of importance for the understanding of the regulation mechanism for seed germination vigor in B. napus.	No specific gene was perturbed in vivo
30647943	<TITLE>Treatment of Lower Limbs Telangiectasias with Nd: Yag Laser-Prospective Study on 446 Patients.</TITLE>In the last two decades Nd: YAG laser has become a standard of treatment of telangiectasias of the lower limbs in C1EAP stage of chronic venous insufficiency. This paper shows the results of a two years study period of telangiectasias of lower limbs with Nd: YAG laser conducted in a specialised centre in this type of procedures. The study group consisted of 446 patients (21 males and 425 females) with telangiectasias (C1EAP) on the lower limbs between January 2016-December 2017. The patients had to complete a form in which they noted the initial state on a scale from 1 to 10 but also the result of the treatment and the intensity of the pain during the laser treatment. Moreover, the doctor also evaluated the results of the treatment for each and every patient taking also into account the initial phase of the disease. We observed a significant improvement of the clinical appearance (the reduction of telangiectasias) almost in the entire study group, regardless of the gender and the age, but the intensity of the pain was higher in men and in persons under the age of 30. Based on these data we can conclude that Nd: YAG laser represents a minimally invasive therapeutic option with minor side effects and major aesthetic results and furthermore it can be combined with several other methods (microsclerotherapy, radiofrequency, complex surgery) in order to improve peripheral chronic venous insufficiency.	No specific gene was perturbed in vivo
30676594	<TITLE>N-Doped carbon nanotubes enriched with graphitic nitrogen in a buckypaper configuration as efficient 3D electrodes for oxygen reduction to H2O2.</TITLE>Herein, a series of N-doped carbon nanotube (CNx) samples were obtained by modifying the synthesis temperature. Consequently, the proportion of graphitic nitrogen (Ngraph) in the samples was systematically increased as a function of temperature. This allowed evaluation of the role of the CNx graphitic nitrogen in the oxygen reduction reaction (ORR). A correlation between the Ngraph content and the ORR onset potential was observed, which shifted to more positive potentials with an increase in kinetic current density (jk); this showed that Ngraph played a significant catalytic role in the ORR. The samples with high Ngraph content favored the two-electron pathway for the ORR not only in basic media (pH = 13) but also in neutral media (pH = 7), representing an attractive alternative for wastewater remediation through the on-site generation of H2O2. The energetic calculations showed that the formation of H2O2 must be favorable in the presence of graphitic nitrogen sites. Finally, the performance of the buckypaper arrangement was evaluated, and the CNx buckypaper showed a higher cathodic current peak as compared to CNx traditional ink dispersions. Overall, this study not only sheds light on the role of Ngraph in the ORR, but also demonstrates that CNx buckypaper is an efficient 3D electrode for electrocatalytic applications.	No specific gene was perturbed in vivo
30702707	<TITLE>Handheld line-scanned dual-axis confocal microscope with pistoned MEMS actuation for flat-field fluorescence imaging.</TITLE>A handheld line-scanned dual-axis confocal (LS-DAC) microscope has been developed for high-speed (16 frames/s) fluorescence imaging of tissues with sub-nuclear resolution. This is the first miniature fluorescence LS-DAC system that has been fully packaged for handheld clinical use on patients. A novel micro-electro-mechanical system scanning mechanism, with synchronized tilting and pistoning, is used to achieve flat-field en face imaging. We show that this facilitates video mosaicking to generate images that sample an extended lateral field of view.	No specific gene was perturbed in vivo
30817449	<TITLE>Combined impact of risk factors on the subsequent development of hypertension.</TITLE>This study aimed to develop a cumulative score composed of seven risk factors: age, resting heart rate, overweight or obesity, dyslipidemia, hyperuricemia, impaired glucose regulation, and impaired estimated glomerular filtration rate (eGFR), to evaluate the risk of new-onset hypertension.|We retrospectively conducted a cohort study in 23 665 participants free from hypertension at baseline, who attended at least two annual health examinations between 2011 and 2016. We defined hypertension as SBP of 140 mmHg or less and/or DBP of at least 90 mmHg, according to the 2010 Chinese guidelines for the management of hypertension. We computed a composite, individual-level cumulative score incorporating all seven risk factors (no = 0 point; yes = 1 point; total range 0-7 points). Cox regression was used to analyze the association between cumulative score and risk of hypertension.|A total of 2305 participants developed hypertension during a median follow-up period of 3.6 years. Compared with participants with 0 points, the adjusted hazard ratios (95% confidence intervals) for the development of hypertension for those with 2, 3, and at least 4 points were 1.61 (1.29-2.02), 2.05 (1.64-2.57) and 2.77 (2.22-3.46), respectively (P trend < 0.001). This association was present after adjustment for sex and baseline blood pressure.|Age, resting heart rate, overweight or obesity, dyslipidemia, hyperuricemia, impaired glucose regulation, and impaired eGFR were associated with significant risk of new-onset hypertension and when combined there was an accumulation of risk.	No specific gene was perturbed in vivo
30843290	<TITLE>Can we replace the catheter when evaluating urinary residuals?</TITLE>To test the different formulae to calculate the bladder volume using ultrasound; the accuracy of patients hearing/feeling "bubbles" at the end of urodynamics testing as a measure of being empty; and how good we are at estimating PVR using X-ray at the end of video urodynamics testing.|This was a prospective cohort study. Using Sonosite 180 plus, bladder volumes were calculated as, height × width × depth × proportionality constant (0.52, 0.625, 0.65, and 0.7) Patients were asked whether the patient heard or felt "bubbles" at the end of the investigation. Each patient was fluoroscopically screened and the clinician estimated the volume and compared with single-use catheter volume.|A total of 85 patients were assessed. All four formulae were significantly correlated. The PC, 0.52, correlated best (r = 0.938, P < 0.001) with no significant difference with the actual volumes ( P = 0.275). The "bubbles test" had a positive predictive value of 93%. A video postvoid residual (PVR) estimation significantly correlated with catheterised bladder volume ( r = 0.842, P < 0.001). There was no significant difference between the estimated and actual bladder volumes ( P = 0.579).|This study showed that although all four formulae correlated significantly, the PC of 0.52 was the only formula without a significant difference from the actual volume. More work is needed to produce patient individualised PC. Our clinicians were able to accurately estimate the PVR on X-ray. This study has identified the best formula to accurately estimate bladder volume and that video estimation along with the "bubbles" test can avoid unnecessary intervention.	No specific gene was perturbed in vivo
30875897	<TITLE>Progress in Understanding the Physiological and Molecular Responses of Populus to Salt Stress.</TITLE>Salt stress (SS) has become an important factor limiting afforestation programs. Because of their salt tolerance and fully sequenced genomes, poplars (Populus spp.) are used as model species to study SS mechanisms in trees. Here, we review recent insights into the physiological and molecular responses of Populus to SS, including ion homeostasis and signaling pathways, such as the salt overly sensitive (SOS) and reactive oxygen species (ROS) pathways. We summarize the genes that can be targeted for the genetic improvement of salt tolerance and propose future research areas.	No specific gene was perturbed in vivo
30939766	<TITLE>Evaluating the Safety Risk of Rural Roadsides Using a Bayesian Network Method.</TITLE>Evaluating the safety risk of rural roadsides is critical for achieving reasonable allocation of a limited budget and avoiding excessive installation of safety facilities. To assess the safety risk of rural roadsides when the crash data are unavailable or missing, this study proposed a Bayesian Network (BN) method that uses the experts' judgments on the conditional probability of different safety risk factors to evaluate the safety risk of rural roadsides. Eight factors were considered, including seven factors identified in the literature and a new factor named access point density. To validate the effectiveness of the proposed method, a case study was conducted using 19.42 km long road networks in the rural area of Nantong, China. By comparing the results of the proposed method and run-off-road (ROR) crash data from 2015⁻2016 in the study area, the road segments with higher safety risk levels identified by the proposed method were found to be statistically significantly correlated with higher crash severity based on the crash data. In addition, by comparing the respective results evaluated by eight factors and seven factors (a new factor removed), we also found that access point density significantly contributed to the safety risk of rural roadsides. These results show that the proposed method can be considered as a low-cost solution to evaluating the safety risk of rural roadsides with relatively high accuracy, especially for areas with large rural road networks and incomplete ROR crash data due to budget limitation, human errors, negligence, or inconsistent crash recordings.	No specific gene was perturbed in vivo
30940257	<TITLE>Validation of a semi-quantitative FFQ for 18-month-old toddlers: the Growing Up in Singapore Towards Healthy Outcomes (GUSTO) study.</TITLE>Dietary intake of toddlers has been of growing interest due to its long-term consequences on health. However, previous works have focused largely on Caucasian populations and less is known about Asian toddlers. We aimed to validate a semi-quantitative FFQ designed to assess dietary intakes of 18-month-old toddlers in a multi-ethnic Asian cohort.|An FFQ of ninety-four food items, identified based on food records of 12-month-old GUSTO children, the Southampton Women's Survey 12 Month Infancy Questionnaire and inputs from paediatric dietitians, was filled out two weeks before the 18th-month clinic visit. As the reference method, two non-consecutive 24 h recalls (24HR) were administered during and two weeks after the clinic visit. FFQ nutrient intakes were validated against averaged 24HR nutrient intakes, using the Wilcoxon signed-rank test, Spearman's rank-order correlation, cross-classification and the Bland-Altman method.|Data from the Singapore Growing Up in Singapore Towards Healthy Outcomes (GUSTO) mother-offspring birth cohort.ParticipantsToddlers (n 188) aged 18 months.|Absolute nutrient intakes from the FFQ were significantly higher than from the 24HR, except for vitamin A. After energy adjustments, r range was 0·56-0·78 (macronutrients) and 0·40-0·54 (micronutrients). De-attenuation increased r to 0·58-0·96 and 0·45-0·65 for macro- and micronutrients, respectively. Of participants, ≥82·4 % (macronutrients) and ≥77·7 % (micronutrients) were classified in the same and adjacent quartiles. No clear systematic increase in intake differences with increasing mean intake was observed in Bland-Altman plots.|This FFQ can provide a satisfactory assessment of toddlers' energy-adjusted nutrient intakes, as well as accurately rank them in a group.	No specific gene was perturbed in vivo
30961494	<TITLE>Chemistry, Analysis, Pharmacokinetics and Pharmacodynamics Aspects of Lorcaserin, a Selective Serotonin 5-HT2C Receptor Agonist: An Update.</TITLE>This review refers to the all-inclusive details of Lorcaserin Hydrochloride on comprehensive information about the synthesis, analytical methods, pharmacodynamics, pharmacokinetics, drug interactions and adverse effects. Lorcaserin Hydrochloride is chemically (R)-8-Chloro-1-methyl-2,3,4,5- tetrahydro-1H-3-benzazepine hydrochloride. Lorcaserin HCl is a novel, synthetic, centrally-acting selective serotonin C (5-HT2c) receptor, l agonist, which results in increased satiety and decreased food consumption in patients. Headache, dizziness and nausea are the most common side effects associated with this drug. Lorcaserin HCl has two major metabolites, one conjugated with glucuronide called N-carbamoyl glucuronide which is excreted in urine and the second Lorcaserin N-sulfamate, which is circulated in the blood. Lorcaserin HCl is synthesized using four different schemes of which a six-step method that resulted in 92.3% yield with 99.8% of purity is employed for scale-up production. It is analyzed quantitatively in the plasma and brain tissue matrix of rats by Ultra Performance Liquid chromatographic (UPLC) method using MS-MS (Mass Spectrometric) detection.	No specific gene was perturbed in vivo
31066619	<TITLE>Preparation and characterization of novel albumin-sericin nanoparticles as siRNA delivery vehicle for laryngeal cancer treatment.</TITLE>Small interfering RNA (siRNA)-based gene silencing strategy has high potential on suppressing specific molecular targets, involved in cancer progression. However, the lack of an effective nanocarrier system that safely delivers siRNA to its target still limits the clinical applications of siRNA. This study aimed to develop albumin-sericin nanoparticles (Alb-Ser NPs) as a novel siRNA delivery system for laryngeal cancer treatment. Nanoparticle formulations composed of albumin and sericin at different ratios (1:1, 2:1, 1:2 w/w) were synthesized by desolvation method. The nanoparticles were modified with poly-L-lysine (PLL) for siRNA binding and decorated with hyaluronic acid (HA) to target laryngeal cancer cell line, Hep-2. HA/PLL/Alb-Ser NPs were individually loaded with siRNAs for casein kinase 2 (CK2), Absent, Small, or Homeotic-Like (ASH2L), and Cyclin D1 genes, which are overexpressed in Hep-2 cells. Downregulation of genes was confirmed by real-time PCR (RT-PCR). Size, morphological, and thermogravimetric characterizations revealed that Alb-Ser NPs having 2:1 (w/w) ratio are the most optimized formulation. Between 36.8 and 61.3% of siRNA entrapment efficiencies were achieved. HA/PLL-siRNA/Alb-Ser (2:1) NPs-mediated gene silencing resulted in a significant inhibition of cell growth and induction of apoptosis in cells. Our findings showed that HA/PLL/Alb-Ser (2:1) NPs were promising as a siRNA carrier.	No specific gene was perturbed in vivo
31112888	<TITLE>Removal of E. coli and Salmonella in pot ceramic filters operating at different filtration rates.</TITLE>The use of pot ceramic filters PCF to improve the domestic water quality supply has been recognized as an alternative in regions where there is unsecure water treatment or contamination of the treated water during transport and storage and an absence of safe drinking water. The aim of this study was to evaluate a model of PCF impregnated with colloidal silver under three filtration rates (1.0, 2.0 and 3.0 L/h) and three E. coli and Salmonella spp concentrations (104, 103 and 102 CFU/mL). The evaluation was made using spiked water having a turbidity of 29.9 ± 4.4 NTU and conductivity of 176 ± 31.7 μS/cm. The results showed a turbidity removal efficiency of 97% and average effluent of 0.9 NTU. The microbiological efficiency removal was of 2 Log Reduction Value (LRV) for E. coli and 1 LRV for Salmonella spp. There were not found significant statistical differences between the filtration rates and the removal efficiencies for turbidity E. coli and Salmonella spp. It was observed that the microbiological removal efficiency was affected by biofilm formation a phenomenon that was attributed to the presence of Salmonella spp. The combination of chemical and mechanical cleaning methods contributed to the elimination of the biofilm.	No specific gene was perturbed in vivo
31115107	<TITLE>Membrane-based therapeutic plasma exchange in dogs: Prescription, anticoagulation, and metabolic response.</TITLE>Therapeutic plasma exchange (TPE) is used increasingly in small animals to remove circulating large molecular products such as antibodies, pathogenic proteins, and protein-bound toxins. Specific, efficient, and safe protocols need to be developed.|To describe the technique of membrane-based TPE, the resulting physiological and metabolic changes, and to define an adequate regional citrate anticoagulation protocol.|Thirty-four dogs treated with TPE (2011-2017).|Retrospective review of all TPE treatments performed at the Vetsuisse Faculty, University of Bern, identified through a search of the institutional database for extracorporeal treatments.|Sixty-four treatments were performed, resulting in 1.0 plasma volume exchange (range, 0.4-1.1). Replacement fluids included fresh frozen plasma (12%-100% volume), colloids (0%-52%), human albumin (0%-41%), and saline (0%-70%). Anticoagulation was performed with regional citrate (n = 24), systemic heparinization (n = 2), or combined (n = 38). Main relevant laboratory changes included a 24.7% decrease in total proteins (interquartile range, 16.7-31.4; P < .001), 53% in fibrinogen (-30 to 63; P = .009), 36% in bilirubin (13-43, P = .02), 9.0% in urea (0.7-15.7; P < .001), and 4.5% in creatinine (-6.6 to 10.6; P = .006). Citrate accumulation was evidenced in all dogs, more pronounced in those with renal but not with hepatic impairment. Maximal tolerable citrate rates were estimated as 5.5 and 9.0 μmol/kg/min for treatments in dogs with and without renal impairment, respectively. Complications were observed in 22 treatments (34%) and were fatal in 2 dogs.|Therapeutic plasma exchange causes metabolic and biochemical alterations. Understanding these effects makes possible to anticipate most complications and to improve safety of the procedure.	No specific gene was perturbed in vivo
